subID,sub,run,trial,direction,ResponseTime,MovementTime,ErrorAngle,AccelerationAngle,Accuracy,TimePeakVelocity,DistancePeakVelocity,PeakVelocity,PeakAcceleration,InitialDirectionAngle,Outlier,Keep,age,dist_sums,dist_std,dist_max,dist_means,path_lengths,angular_averages
VML_MEG_029,25,4,28,1,0.127,0.679,-3.1389,13.171,1,0.383,4.1749,30.168,186.72,-3.23225722270908,0,1,25,302.371494297111,0.455331316989234,1.6200983235921,1.00790498099037,12.0250889730595,-42.9065713604693
VML_MEG_029,25,4,29,1,0.224,1.288,-15.311,-9.2339,1,0.45,8.8869,72.494,512.69,-15.294745169753,0,1,25,1594.41433253987,3.63375023812378,11.52941702246,5.31471444179957,20.6919178732085,-56.1686188724057
VML_MEG_029,25,4,30,1,0,1.476,28.683,31.559,1,0.358,3.9876,33.906,331.03,28.2737590126328,0,1,25,604.342379914224,0.941783557338977,3.70050871445109,2.01447459971408,14.016716918109,35.1920906870751
VML_MEG_029,25,5,1,1,0.294,1.182,31.269,38.962,1,0.416,6.4893,75.494,2881.9,31.2535092156577,0,1,25,1903.26080623135,3.97295675282433,12.6768474674024,6.34420268743784,23.8483099241608,-14.5312041140957
VML_MEG_029,25,5,2,1,0.354,1.063,42.673,51.03,1,0.467,3.2021,34.275,6151.2,42.667731278675,0,1,25,1173.90072039025,2.22264016160796,6.98754512476214,3.91300240130082,17.8628273027246,62.0175413967611
VML_MEG_029,25,5,3,1,0.183,1.288,40.122,25.244,1,0.277,3.5896,46.877,1024.6,40.1331640327221,0,1,25,1104.88714618502,2.11096262308949,6.68466604739812,3.68295715395006,15.8826638293815,42.1509593413389
VML_MEG_029,25,5,4,-1,0.217,1.28,17.889,22.658,1,0.399,4.6592,48.257,396.35,17.9537900931551,0,1,25,1349.24288022467,2.46668148183865,7.26768560327757,4.49747626741555,17.9988406021837,-35.7444291774771
VML_MEG_029,25,5,5,1,0.181,1.294,39.35,112.28,1,0.419,7.1204,57.55,812.7,39.3460879286165,0,1,25,1636.45549923307,3.4968969439581,10.4627913858292,5.45485166411024,27.2370345383846,11.5948143301556
VML_MEG_029,25,5,6,-1,0.275,1.205,23.368,-131.89,1,0.504,5.7828,33.034,367.16,23.4606801097832,0,1,25,987.410767446602,1.96747073227298,6.01348085558106,3.29136922482201,13.7576093743975,6.40216096796266
VML_MEG_029,25,5,7,1,0.273,1.221,22.686,27.397,1,0.847,4.8389,11.955,61.742,22.7568597678195,0,1,25,417.374036006853,0.670296616271186,2.17669767328442,1.39124678668951,12.1074073365337,22.2477423562699
VML_MEG_029,25,5,8,-1,0.128,1.367,4.4162,0.50086,1,0.4,4.7561,39.604,270.72,4.29269465610402,0,1,25,472.011685798475,1.0800682059265,3.34856584311592,1.57337228599492,12.3641082037242,-23.2072671133957
VML_MEG_029,25,5,9,-1,0.232,1.155,-6.7844,-40.255,1,0.463,3.0505,20.82,125.82,-6.78981469629449,0,1,25,179.158776738075,0.268186508095223,1.01102052701279,0.59719592246025,11.2935844703665,3.99690499200636
VML_MEG_029,25,5,10,-1,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,25,NaN,NaN,NaN,NaN,NaN,NaN
VML_MEG_029,25,5,11,-1,0.302,1.195,2.2559,-25.943,1,0.748,5.4175,16.626,83.991,2.25858000881612,0,1,25,173.314621811468,0.272536043390426,0.915238994927702,0.577715406038225,11.3389306541739,-15.4588563831127
VML_MEG_029,25,5,12,-1,0.391,1.11,15.242,26.303,1,0.576,7.58,57.012,541.68,15.2209137732061,0,1,25,1456.91808694285,2.89719826577087,8.50619672701702,4.85639362314283,19.0933167994665,-56.7988234771031
VML_MEG_029,25,5,13,1,0.178,1.315,20.204,34.496,1,0.628,9.0811,40.344,167.44,20.2994023816803,0,1,25,954.975498947795,2.62544416986501,8.26213385617971,3.18325166315932,18.3788004430579,51.3026096504974
VML_MEG_029,25,5,14,1,0.106,1.407,57.786,75.344,1,0.426,3.7051,22.092,129.2,57.7892164132526,0,1,25,580.988436746051,1.01515671977521,3.47443354289909,1.93662812248684,14.3164905024556,100.036142877376
VML_MEG_029,25,5,15,1,0.11,1.381,42.143,62.414,1,0.361,3.667,28.749,226.77,42.3401997930885,0,1,25,1002.30211692241,1.97148485018107,6.24096723389656,3.34100705640803,15.6230403432474,28.9272600123722
VML_MEG_029,25,5,16,1,0.186,1.281,4.1838,9.8658,1,0.425,5.8599,51.449,369.4,4.20346308876274,0,1,25,1182.64421649162,2.4483795100337,7.16790837669471,3.94214738830539,15.2944606589601,-47.683437461616
VML_MEG_029,25,5,17,-1,0.352,1.072,16.271,8.9563,1,0.476,3.0711,36.088,748.53,16.3905822976558,0,1,25,887.977045946195,1.57127226048756,4.66976462884734,2.95992348648732,11.9852724117367,-44.8492654439991
VML_MEG_029,25,5,18,-1,0.303,1.17,15.552,17.605,1,0.411,4.3102,55.118,2058,15.6085067036299,0,1,25,1028.09215534863,1.88867345032878,6.78266900225011,3.42697385116212,14.6416899302126,24.5178254132663
VML_MEG_029,25,5,19,1,0,1.415,33.215,37.783,1,0.271,3.6539,34.237,276.11,33.1809009191671,0,1,25,1042.82175816713,2.61149279341939,8.34440838156474,3.47607252722376,20.8501862193154,46.3695864045524
VML_MEG_029,25,5,20,1,0.197,1.257,36.976,55.427,1,0.442,5.3892,40.714,261.27,37.1584087399339,0,1,25,1122.84798281314,2.52524923462059,7.62845215630349,3.74282660937713,16.946498127913,11.9509051587943
VML_MEG_029,25,5,21,1,0.057,1.412,24.694,30.023,1,0.424,6.9362,45.393,235.16,24.7501792503812,0,1,25,900.025269548911,2.44013126022674,7.46118611515092,3.0000842318297,16.5545261613938,12.0380454793992
VML_MEG_029,25,5,22,-1,0.309,1.15,29.013,-139.96,1,0.459,7.7696,76.943,838.87,29.0130490289506,0,1,25,1937.84846510422,4.63382253637973,13.5203736373782,6.45949488368075,25.3564171417068,27.7349945790997
VML_MEG_029,25,5,23,-1,0.36,1.126,-4.8444,8.5874,1,0.472,4.1231,48.802,697.16,-4.72802051782214,0,1,25,727.620123000212,1.64736968177342,5.08598797310755,2.42540041000071,11.0770199004383,59.3281572558509
VML_MEG_029,25,5,24,1,0.277,1.22,18.951,31.373,1,0.504,9.4175,76.597,2315.7,18.920093232545,0,1,25,1791.46908815689,4.43500150650733,13.6838982351252,5.97156362718964,27.8513355290998,-58.9888765031181
VML_MEG_029,25,5,25,-1,0.301,1.156,20.073,16.435,1,0.44,4.6902,49.648,846.45,20.0758671863075,0,1,25,703.22547438575,1.63464031810635,4.79515793926752,2.34408491461917,12.2756147780302,-30.9489305683906
VML_MEG_029,25,5,26,-1,0.233,1.152,21.099,10.471,1,0.414,2.7466,24.837,265.24,21.0877679467843,0,1,25,516.984276454739,0.907706541043646,2.97717016818842,1.7232809215158,11.1649230251954,0.462177681870557
VML_MEG_029,25,5,27,-1,0.243,0.255,2.544,14.622,1,0.442,7.6328,64.014,560.36,2.54331728964893,0,1,25,407.201929840721,0.713464887221343,2.2300381581634,1.35733976613574,11.0902373434384,-10.2107902465351
VML_MEG_029,25,5,28,1,0.117,1.073,18.373,29.445,1,0.546,8.0402,37.96,165,18.2616973553952,0,1,25,838.43250837373,1.8092567132314,5.85405402188398,2.79477502791243,15.1158094020413,42.7809168240388
VML_MEG_029,25,5,29,-1,0.204,1.291,29.263,2.7216,1,0.396,4.1932,37.106,260.91,29.1887903177427,0,1,25,1045.34433235842,2.25059474303154,6.59557981948967,3.48448110786139,15.0707266453984,11.6057309704554
VML_MEG_029,25,5,30,1,0.275,1.161,32.365,28.476,1,0.381,2.3895,30.021,684.03,32.4810166374561,0,1,25,841.527465687634,1.50176615719731,4.7338829934329,2.80509155229211,12.913792065447,-4.38398718176224
VML_MEG_030,26,1,1,1,0.155,0.583,9.2561,9.316,1,0.328,7.3354,69.47,599.99,9.24422345691832,0,1,26,1234.6738985818,2.80289524349149,7.93270389307197,4.11557966193933,18.8003398441743,-49.447189430416
VML_MEG_030,26,1,2,-1,0.185,0.348,9.4624,8.752,1,0.349,5.0766,58.306,557.89,9.45281190366448,0,1,26,301.873058986305,0.415562465782268,1.65173756464379,1.00624352995435,10.9429518803588,-6.93860435628893
VML_MEG_030,26,1,3,-1,0.216,1.169,12.918,17.363,1,0.323,4.2923,55.82,2908,13.047001077716,0,1,26,1267.13125853847,2.25651904039474,7.14299645826587,4.22377086179489,13.1112188167006,-42.9699960141769
VML_MEG_030,26,1,4,-1,0.204,0.509,9.2478,22.878,1,0.29,4.0685,60.959,1786.5,9.25005148298531,0,1,26,624.46033429774,1.33871626848287,4.06161809133774,2.08153444765913,13.2624865821848,-65.1508525862963
VML_MEG_030,26,1,5,1,0.114,1.358,4.0027,14.598,1,0.367,4.776,45.695,387.93,3.71845758388364,0,1,26,1055.99882590266,2.55674786630338,7.7861373694698,3.51999608634219,16.9195181713022,4.02896241082684
VML_MEG_030,26,1,6,-1,0.055,1.004,3.7528,-9.4611,1,0.276,5.3025,49.654,380.54,3.71043823657376,0,1,26,556.532180044204,1.25134296374174,3.74712524095481,1.85510726681401,11.7400742689375,9.28948930037803
VML_MEG_030,26,1,7,1,0.259,1.17,-2.5317,-6.4926,1,0.364,4.6895,61.255,1090.4,-2.60923262156641,0,1,26,1262.73962565774,2.28360637915153,7.56012204059141,4.20913208552581,13.3089891014769,-12.2586724342755
VML_MEG_030,26,1,8,1,0.135,1.309,0.74132,7.3032,1,0.38,5.2702,52.269,492.59,0.71126637704576,0,1,26,1238.99486052208,2.88139545300648,8.46762192485377,4.12998286840693,16.5357755598214,2.59099568428577
VML_MEG_030,26,1,9,-1,0.098,1.379,6.8305,3.7438,1,0.236,5.9719,70.137,753.24,6.87451355200107,0,1,26,1074.3121619341,2.40647286783759,7.1550747739551,3.58104053978034,14.4328136407492,-24.4449244213617
VML_MEG_030,26,1,10,1,0.149,1.213,9.3002,11.881,1,0.338,4.4457,50.29,440.59,9.19663018772906,0,1,26,1068.21366427245,2.1662350142696,6.08594392390132,3.56071221424149,12.7110433329051,-31.5678189253654
VML_MEG_030,26,2,1,-1,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,26,NaN,NaN,NaN,NaN,NaN,NaN
VML_MEG_030,26,2,2,1,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,0,26,NaN,NaN,NaN,NaN,NaN,NaN
VML_MEG_030,26,2,3,-1,0.187,1.297,28.896,-147.19,1,0.383,4.8286,53.356,475.11,28.8122363351935,0,1,26,744.999126144732,1.71900412663165,5.23418398131045,2.48333042048244,14.8572773243803,0.8865234248962
VML_MEG_030,26,2,4,-1,0.041,1.448,29.861,-138.98,1,0.349,4.5937,46.138,450.01,29.9407411385476,0,1,26,645.590031089531,0.930649410846344,3.24752937948226,2.15196677029844,14.0885500735281,18.9945096883343
VML_MEG_030,26,2,5,1,0.209,1.049,55.467,83.14,1,0.36,3.8736,30.733,462.04,55.4836407703467,0,1,26,1004.05262331303,1.82310233203826,5.80064874024144,3.34684207771012,15.5847858941695,40.7245815309124
VML_MEG_030,26,2,6,-1,0.208,0.721,9.2161,9.5401,1,0.332,2.7295,33.668,1258.7,9.20902732606346,0,1,26,233.199287143616,0.528297392680825,1.69050413724349,0.777330957145386,11.717375309136,-11.3712254779172
VML_MEG_030,26,2,7,-1,0.277,1.177,41.93,61.35,1,0.378,2.7914,35.005,606.36,41.9686145751938,0,1,26,944.636057524058,1.46678136716401,4.57844367753877,3.14878685841353,14.0390778108038,9.72714864326807
VML_MEG_030,26,2,8,-1,0.225,1.264,2.6604,-7.0453,1,0.338,2.6612,34.166,560.27,2.71656872169472,0,1,26,467.383455483231,0.813985982912063,2.77064757483292,1.55794485161077,11.9473589330571,-19.2752018431621
VML_MEG_030,26,2,9,-1,0.177,1.028,9.1776,11.37,1,0.373,5.2297,48.979,417.15,9.17781203050687,0,1,26,978.281042747039,2.17690689692835,6.07852182593676,3.2609368091568,12.9375492637835,-28.3191730298253
VML_MEG_030,26,2,10,1,0.246,0.567,22.415,29.328,1,0.492,6.1624,35.405,271.12,22.3732474163453,0,1,26,458.998503629204,0.759265430158518,2.67113328804146,1.52999501209735,13.8579095418035,-15.2435028945257
VML_MEG_030,26,2,11,1,0.193,0.93,29.802,48.622,1,0.329,5.2729,61.4,651.69,29.8049923411593,0,1,26,1069.8521649205,2.25892075990971,6.87020179186578,3.56617388306832,15.3503973572664,26.782408463568
VML_MEG_030,26,2,12,-1,0.338,1.153,45.649,54.867,1,0.428,3.9108,56.158,2033.1,45.6433973503848,0,1,26,1176.40073846761,2.37812254901888,7.27159763065025,3.92133579489202,16.875224571684,14.5207360559559
VML_MEG_030,26,2,13,-1,0.195,1.301,6.2994,14.659,1,0.3,3.1036,35.755,713.01,6.22527566892374,0,1,26,1056.6893960545,1.92084338001378,6.16526812558622,3.52229798684835,13.2693945207162,-50.0075033675739
VML_MEG_030,26,2,14,1,0.129,0.754,51.859,72.412,1,0.321,4.088,42.216,340.97,51.9321994657371,0,1,26,922.425562390842,1.3800572020875,4.43003100682114,3.07475187463614,17.4330018345011,45.1824046519728
VML_MEG_030,26,2,15,-1,0.315,1.088,30.95,38.933,1,0.519,6.5416,77.002,725.54,31.167701247152,0,1,26,1341.34814925539,3.07517682880933,9.1857852393973,4.47116049751796,19.7809582762577,-3.01411985659183
VML_MEG_030,26,2,16,-1,0.228,1.221,4.6992,-10.375,1,0.354,3.2957,39.617,504.83,4.71497800319408,0,1,26,402.419490930551,0.948915316751886,3.01485843240114,1.34139830310184,11.678808023304,-6.94542015033083
VML_MEG_030,26,2,17,1,0.17,1.111,19.406,35.97,1,0.424,6.2825,61.908,529.57,19.2694843243878,0,1,26,1038.18680065981,2.22859249509934,6.80168442636326,3.46062266886603,15.386268202883,23.8712534686075
VML_MEG_030,26,2,18,1,0.295,1.187,24.476,13.517,1,0.469,5.4187,57.325,613.46,24.4099296982251,0,1,26,1238.14591699808,2.5420638121034,7.62417488265306,4.12715305666028,15.5033129782587,-31.6856291487284
VML_MEG_030,26,2,19,-1,0.213,0.682,15.963,25.502,1,0.389,3.9405,37.99,313.1,15.927072823589,0,1,26,527.328397992766,0.975361365208108,3.10230958166361,1.75776132664255,12.0669971901652,1.44501450194585
VML_MEG_030,26,2,20,1,0.156,1.137,30.368,36.995,1,0.325,5.0553,58.292,504.89,30.3894368032555,0,1,26,1082.20376685219,2.20490188967752,6.64781075095769,3.6073458895073,15.8516901432239,9.77209439957765
VML_MEG_030,26,2,21,1,0.137,1.33,45.11,60.999,1,0.34,4.8504,48.118,407.23,45.0673764537036,0,1,26,1162.33724339872,2.09237314938795,6.37267049431337,3.87445747799573,18.9110025291246,25.4032482052645
VML_MEG_030,26,2,22,1,0.208,1.249,26.063,37.884,1,0.416,5.7015,56.067,427.78,25.9979290722424,0,1,26,1194.14412296814,2.54546877314312,7.82769779568161,3.98048040989381,15.8586268285387,7.55881411755894
VML_MEG_030,26,2,23,-1,0.227,0.64,36.679,53.675,1,0.376,5.8627,55.093,5696.7,36.5396155952997,0,1,26,1240.23689840198,2.14535980780299,6.69447669789761,4.13412299467326,17.6397018032456,20.7598573840838
VML_MEG_030,26,2,24,1,0.218,0.724,22.179,16.567,1,0.33,4.8252,55.292,993.48,22.3089531035766,0,1,26,846.14926112503,1.6386582464087,5.10606941349213,2.82049753708343,12.8606698531634,-24.3440048344229
VML_MEG_030,26,2,25,-1,0.216,1.145,17.149,22.365,1,0.327,2.994,36.226,706.31,17.1861101607856,0,1,26,991.573232483679,1.75494787311492,5.70648247696136,3.30524410827893,14.4271741342248,-45.3753021974295
VML_MEG_030,26,2,26,1,0.165,0.804,16.665,64.182,1,0.416,7.7488,41.555,670.56,16.5558923446918,0,1,26,545.530309393085,0.967828760029782,3.09814849854454,1.81843436464362,13.9212519386458,70.194586950674
VML_MEG_030,26,2,27,1,0.158,1.24,30.206,38.714,1,0.34,5.2962,56.962,512.44,30.1412136517057,0,1,26,745.599099400361,1.60433355355161,5.06325065435764,2.48533033133454,14.0750385706009,69.940530225467
VML_MEG_030,26,2,28,1,0.228,1.092,12.216,16.169,1,0.396,6.0234,64.619,517.68,12.088254071701,0,1,26,1278.69351235321,2.70225676393086,8.07351588312665,4.26231170784403,14.4200749781961,-35.1532676818465
VML_MEG_030,26,2,29,1,0.307,1.111,23.588,36.393,1,0.442,6.0772,67.33,2261.1,23.6296995724148,0,1,26,1464.70196916355,3.12760132035108,9.7815388001337,4.88233989721185,17.2450971370109,-8.34309991677788
VML_MEG_030,26,2,30,-1,0.253,1.226,28.432,17.099,1,0.426,6.0315,54.917,544.16,28.4246227371806,0,1,26,1240.34674203658,3.0857389739704,8.38815632000795,4.13448914012193,19.2428502310285,-14.64350025815
VML_MEG_030,26,3,1,-1,0.237,0.443,46.034,55.267,1,0.334,4.5606,65.484,3750.7,46.0876856859249,0,1,26,1023.89578647714,1.92617077254116,5.88782012293284,3.41298595492379,17.1506174158678,60.1469884391215
VML_MEG_030,26,3,2,-1,0.172,0.746,10.266,8.685,1,0.352,5.3089,60.193,605.52,10.342897001917,0,1,26,720.395316940119,1.66283596416948,5.13869533724617,2.40131772313373,11.4797922350556,21.6000402808656
VML_MEG_030,26,3,3,-1,0.231,1.165,19.771,14.868,1,0.351,4.4799,53.107,788.57,19.8136148412155,0,1,26,545.318717432942,1.17755402052153,3.54606296699423,1.81772905810981,12.7268019552048,-24.9740015943075
VML_MEG_030,26,3,4,-1,0.121,1.329,-1.3159,3.0334,1,0.321,4.8295,49.984,418.25,-1.31690585759852,0,1,26,880.384474224782,1.83680487626008,6.17789524631053,2.93461491408261,12.4575641567221,95.9708995825132
VML_MEG_030,26,3,5,1,0.175,1.024,16.977,35.371,1,0.406,6.0982,51.129,374.28,17.186607141234,0,1,26,947.143851715526,2.06720578866418,6.3828639222341,3.15714617238509,12.574364195828,3.50892991972374
VML_MEG_030,26,3,6,-1,0.241,0.791,32.796,40.833,1,0.365,5.5594,63.168,1424.5,32.7673276182789,0,1,26,1226.47320676709,2.569925497704,7.68433865552991,4.08824402255697,17.0455491185911,9.49330069239353
VML_MEG_030,26,3,7,1,0.038,0.672,28.999,57.245,1,0.391,5.8653,71.135,1071.4,29.0246042842584,0,1,26,887.673141763738,1.30905668296151,4.51328660085178,2.95891047254579,16.8688572269312,53.5009322358109
VML_MEG_030,26,3,8,1,0.164,1.246,35.918,52.453,1,0.331,3.2892,31.374,287.56,35.7721430933461,0,1,26,575.915424769495,0.937505735503431,2.91244814441735,1.91971808256498,12.3134851960741,14.11354031598
VML_MEG_030,26,3,9,1,0.24,1.153,6.8105,9.2678,1,0.434,4.5304,41.599,348.38,6.94202402015772,0,1,26,754.215021831371,1.43631792486276,4.31140333297988,2.51405007277124,11.1718164714369,-6.88149212418167
VML_MEG_030,26,3,10,1,0.177,1.296,24.286,38.919,1,0.343,4.0526,40.16,331.02,24.3556166193265,0,1,26,1209.99647652975,2.35596692564608,7.18521589822492,4.03332158843249,14.3553343788176,-9.8830962803175
VML_MEG_030,26,3,11,1,0.147,1.16,27.824,32.219,1,0.334,6.022,66.197,603.16,27.9783573284051,0,1,26,1318.91991744942,2.82370023630246,8.41308790005812,4.39639972483139,17.9511436166021,-19.7778206845194
VML_MEG_030,26,3,12,-1,0.26,0.504,27.536,-141.19,1,0.4,5.9014,55.418,650.62,27.5256025554558,0,1,26,1070.8480355728,2.17272610718906,6.44993924552652,3.56949345190932,16.688041540529,125.014447005104
VML_MEG_030,26,3,13,-1,0.259,1.219,36.813,202.1,1,0.431,6.6781,68.031,589.69,36.8170068189073,0,1,26,1582.5797286658,3.23263283697736,9.60384933337371,5.27526576221935,21.6212237066682,29.8931729501901
VML_MEG_030,26,3,14,1,0.196,1.252,22.6,21.65,1,0.379,2.604,29.618,304.9,22.454580741105,0,1,26,704.255348297285,1.39520700638802,4.30520733234431,2.34751782765762,12.5530467126647,-22.6099895908153
VML_MEG_030,26,3,15,1,0.235,0.655,11.634,25.383,1,0.417,5.4824,53.777,425.06,11.6538533660596,0,1,26,719.841736208587,1.60338062069441,4.83344977988091,2.39947245402862,11.8758356917621,-6.88069488348173
VML_MEG_030,26,3,16,1,0.263,0.977,18.343,15.962,1,0.359,3.0672,41.767,2027.1,18.4249123052756,0,1,26,850.464510272534,1.41244874147949,4.79965466364227,2.83488170090845,12.0762505808147,-32.9582263312915
VML_MEG_030,26,3,17,1,0.222,1.046,14.206,20.064,1,0.388,5.508,65.601,594.95,14.170808573577,0,1,26,1197.4836901453,2.64930541512782,7.82204604284747,3.99161230048433,13.85288476902,-9.89296902717554
VML_MEG_030,26,3,18,1,0.164,0.774,17.309,22.331,1,0.336,4.9816,58.201,504.87,17.2945642485573,0,1,26,687.804302975018,1.49987271612129,4.63204794368818,2.29268100991673,12.6702128664787,9.81473102435354
VML_MEG_030,26,3,19,1,0.22,0.516,27.01,27.379,1,0.327,3.9202,51.315,865.99,27.0101122932132,0,1,26,526.189583466739,1.23503726987622,3.65690783097968,1.75396527822246,12.159537696383,-17.8926840362484
VML_MEG_030,26,3,20,-1,0.224,1.144,28.415,-141.36,1,0.357,5.623,60.322,2533.5,28.3651013320493,0,1,26,1474.454721693,3.07244908881072,9.2869786072281,4.91484907230999,17.6715206603236,-5.75733184912858
VML_MEG_030,26,3,21,1,0.236,1.202,25.28,16.862,1,0.322,3.1915,47.246,2121,25.2205603058453,0,1,26,1129.02172482316,1.74651290732856,5.32974790389018,3.76340574941052,14.6667346126776,-41.8932916596984
VML_MEG_030,26,3,22,-1,0.248,0.504,21.862,-147.7,1,0.377,6.6672,71.887,1047.4,21.8587411534004,0,1,26,1205.80444136575,2.44600101329155,7.29401147300624,4.01934813788582,17.8338067671474,-8.58272079040139
VML_MEG_030,26,3,23,1,0.054,1.247,21.315,36.293,1,0.386,6.8501,65.938,574.72,21.1988569947982,0,1,26,1134.12284205035,2.61515308955532,8.11123804068563,3.78040947350116,19.7308761185035,-1.61367972043108
VML_MEG_030,26,3,24,-1,0.169,1.212,1.3703,10.262,1,0.341,3.172,34.076,316.06,1.39487407458634,0,1,26,191.217943204379,0.322795189831643,1.18600780611652,0.637393144014598,11.3375269038955,3.38784026575441
VML_MEG_030,26,3,25,-1,0.236,1.215,-4.5603,-4.6438,1,0.427,3.1621,28.045,225.92,-4.59010039821504,0,1,26,518.767429067744,0.931906160081103,3.11888828134901,1.72922476355915,11.1052702901219,-17.6597535142893
VML_MEG_030,26,3,26,-1,0.175,1.259,13.529,27.609,1,0.593,8.9326,38.108,210.2,13.5561900220319,0,1,26,856.125269644634,2.01240234022479,6.21153693106254,2.85375089881545,14.4735952074308,-8.48679472582424
VML_MEG_030,26,3,27,-1,0.134,1.344,-2.6807,2.766,1,0.335,3.3298,28.84,237.3,-2.67741360103071,0,1,26,912.899143496764,1.88647385335801,5.8217868744674,3.04299714498921,13.0537116797094,20.5063533619719
VML_MEG_030,26,3,28,-1,0.281,1.152,2.289,10.078,1,0.473,4.8666,48.709,365.35,2.28913903496198,0,1,26,886.088133105072,1.83161358379365,5.59564260578199,2.95362711035024,11.308408971288,-11.2271911995843
VML_MEG_030,26,3,29,1,0.084,1.287,-26.941,-17.963,1,0.221,4.1192,41.625,620.07,92.7750264699998,0,1,26,1023.29766203138,2.12447780370751,7.10374603577656,3.41099220677128,20.2032929194641,43.3305493384616
VML_MEG_030,26,3,30,-1,0.218,0.67,21.796,15.588,1,0.356,7.3062,82.718,1136.6,21.8100431446034,0,1,26,1610.40634376811,3.50096591216843,9.99561873104566,5.36802114589369,21.5839337598132,-24.3452561217599
VML_MEG_030,26,4,1,1,0.229,1.09,-25.311,-19.799,1,0.315,2.2792,35.145,1314.4,-25.2625114072941,0,1,26,496.260452948883,0.900079993368176,2.77351091315584,1.65420150982961,16.3219059270577,101.319761901456
VML_MEG_030,26,4,2,1,0.141,1.327,0.028698,1.7614,1,0.324,2.2726,25.067,246.7,0.0424355887572503,0,1,26,534.249939765231,1.00583867325303,3.10498935903409,1.78083313255077,14.3017363888773,30.6903051023627
VML_MEG_030,26,4,3,-1,0.265,0.508,-23.02,-28.203,1,0.416,4.8248,48.258,535.4,-23.0454631217686,0,1,26,716.860873725215,1.53419264371143,4.6388095349899,2.38953624575072,14.7951197017813,-49.7598179777169
VML_MEG_030,26,4,4,-1,0.298,1.075,-46.333,-42.104,1,0.424,4.8521,57.77,727.78,-46.1747790266201,0,1,26,1397.72408899903,2.91008180837554,8.3638299143335,4.65908029666343,19.3353962130861,-74.3629978920421
VML_MEG_030,26,4,5,-1,0.205,1.045,-29.197,-33.232,1,0.405,4.5494,45.067,368.98,-29.2255591776327,0,1,26,918.649326875758,1.93306442567324,5.77245406870067,3.06216442291919,13.880039574794,-44.7984935062474
VML_MEG_030,26,4,6,-1,0.267,1.194,-22.557,-18.004,1,0.504,5.4227,43.623,275.56,-22.6064029290996,0,1,26,1044.8711692517,2.30899973511636,6.82436386921766,3.48290389750567,14.3674990999421,-10.5588320198418
VML_MEG_030,26,4,7,-1,0.222,0.724,-30.19,-25.114,1,0.313,3.6055,49.772,1353.4,-30.0642344546944,0,1,26,947.650070032054,1.67187784690494,4.99625830624284,3.15883356677351,12.5927548710505,-31.557728436686
VML_MEG_030,26,4,8,1,0.126,1.201,-4.5273,6.4477,1,0.314,4.0601,44.903,407.63,-4.67249790784873,0,1,26,871.883497986605,1.76139300972226,5.15379621639524,2.90627832662202,13.1639843671031,-82.4553119070888
VML_MEG_030,26,4,9,1,0.252,1.238,-17.517,-13.481,1,0.376,6.4452,73.346,2224.1,-17.5150262569763,0,1,26,1575.3028068423,3.2835425497848,10.589272633266,5.25100935614099,17.4750456838105,-32.422319429334
VML_MEG_030,26,4,10,1,0.281,0.882,-11.181,-18.475,1,0.433,6.9675,78.45,753.85,-11.1936902149748,0,1,26,1348.35021460178,3.02211190877457,8.77233758529404,4.49450071533926,16.9991725108347,-45.5617563114721
VML_MEG_030,26,4,11,-1,0.223,0.843,-7.337,-6.0252,1,0.357,6.5494,71.617,2639.3,-7.32709162239595,0,1,26,1286.31221704673,2.69680466313387,7.87321894769593,4.28770739015577,16.5572344123262,-64.0656829778426
VML_MEG_030,26,4,12,1,0.185,1.233,-5.9207,-5.9704,1,0.365,5.0628,53.776,478.83,-6.03067764152922,0,1,26,1120.86626521706,2.40788574485026,6.72909565689694,3.73622088405686,14.4012082429133,-47.4809134947577
VML_MEG_030,26,4,13,1,0.096,1.358,-3.8403,-6.3414,1,0.361,3.8929,40.66,396.82,-3.96456905752975,0,1,26,383.20621776825,0.538759141591652,1.98419325951806,1.2773540592275,12.4270030098108,-35.2254942824091
VML_MEG_030,26,4,14,-1,0.258,1.014,-5.5825,0.19344,1,0.445,4.0846,38.456,325.52,-5.58294538548166,0,1,26,590.295058489087,1.15402572654364,3.46364847632212,1.96765019496362,11.1075351725929,-108.992889087144
VML_MEG_030,26,4,15,-1,0.203,1.18,-17.865,-12.757,1,0.343,7.5039,87.261,946.72,-17.8670880423361,0,1,26,1744.30377832,3.9257510418099,12.1658759106892,5.81434592773334,20.7131898819025,-48.1148885537952
VML_MEG_030,26,4,16,-1,0.167,0.221,0.99606,1.7544,1,0.356,9.1048,96.573,815.39,0.996592041354731,0,1,26,642.79979919581,1.07932677080605,3.44404020457304,2.14266599731937,11.0191319834082,4.27079792134629
VML_MEG_030,26,4,17,1,0.177,1.089,-9.5149,-8.3682,1,0.409,5.5299,50.847,437.61,-9.47724637760528,0,1,26,744.879315087322,1.73174319292911,5.13694551963871,2.48293105029107,13.175817391043,-10.2751349678685
